0x8fa2	0x53ec	# (JIS=15908) CJK Unified Ideographs
0x8fa3	0x54e8	# (JIS=15909) CJK Unified Ideographs
0x8fa4	0x5546	# (JIS=15910) CJK Unified Ideographs
0x8fa5	0x5531	# (JIS=15911) CJK Unified Ideographs
0x8fa6	0x5617	# (JIS=15912) CJK Unified Ideographs
0x8fa7	0x5968	# (JIS=15913) CJK Unified Ideographs
0x8fa8	0x59be	# (JIS=15914) CJK Unified Ideographs
0x8fa9	0x5a3c	# (JIS=15915) CJK Unified Ideographs
0x8faa	0x5bb5	# (JIS=15916) CJK Unified Ideographs
0x8fab	0x5c06	# (JIS=15917) CJK Unified Ideographs
0x8fac	0x5c0f	# (JIS=15918) CJK Unified Ideographs
0x8fad	0x5c11	# (JIS=15919) CJK Unified Ideographs
0x8fae	0x5c1a	# (JIS=15920) CJK Unified Ideographs
0x8faf	0x5e84	# (JIS=15921) CJK Unified Ideographs
0x8fb0	0x5e8a	# (JIS=15922) CJK Unified Ideographs
0x8fb1	0x5ee0	# (JIS=15923) CJK Unified Ideographs
0x8fb2	0x5f70	# (JIS=15924) CJK Unified Ideographs
0x8fb3	0x627f	# (JIS=15925) CJK Unified Ideographs
0x8fb4	0x6284	# (JIS=15926) CJK Unified Ideographs
0x8fb5	0x62db	# (JIS=15927) CJK Unified Ideographs
0x8fb6	0x638c	# (JIS=15928) CJK Unified Ideographs
0x8fb7	0x6377	# (JIS=15929) CJK Unified Ideographs
0x8fb8	0x6607	# (JIS=15930) CJK Unified Ideographs
0x8fb9	0x660c	# (JIS=15931) CJK Unified Ideographs
0x8fba	0x662d	# (JIS=15932) CJK Unified Ideographs
0x8fbb	0x6676	# (JIS=15933) CJK Unified Ideographs
0x8fbc	0x677e	# (JIS=15934) CJK Unified Ideographs
0x8fbd	0x68a2	# (JIS=15935) CJK Unified Ideographs
0x8fbe	0x6a1f	# (JIS=15936) CJK Unified Ideographs
0x8fbf	0x6a35	# (JIS=15937) CJK Unified Ideographs
0x8fc0	0x6cbc	# (JIS=15938) CJK Unified Ideographs
0x8fc1	0x6d88	# (JIS=15939) CJK Unified Ideographs
0x8fc2	0x6e09	# (JIS=15940) CJK Unified Ideographs
0x8fc3	0x6e58	# (JIS=15941) CJK Unified Ideographs
0x8fc4	0x713c	# (JIS=15942) CJK Unified Ideographs
0x8fc5	0x7126	# (JIS=15943) CJK Unified Ideographs
0x8fc6	0x7167	# (JIS=15944) CJK Unified Ideographs
0x8fc7	0x75c7	# (JIS=15945) CJK Unified Ideographs
0x8fc8	0x7701	# (JIS=15946) CJK Unified Ideographs
0x8fc9	0x785d	# (JIS=15947) CJK Unified Ideographs
0x8fca	0x7901	# (JIS=15948) CJK Unified Ideographs
0x8fcb	0x7965	# (JIS=15949) CJK Unified Ideographs
0x8fcc	0x79f0	# (JIS=15950) CJK Unified Ideographs
0x8fcd	0x7ae0	# (JIS=15951) CJK Unified Ideographs
0x8fce	0x7b11	# (JIS=15952) CJK Unified Ideographs
0x8fcf	0x7ca7	# (JIS=15953) CJK Unified Ideographs
0x8fd0	0x7d39	# (JIS=15954) CJK Unified Ideographs
0x8fd1	0x8096	# (JIS=15955) CJK Unified Ideographs
0x8fd2	0x83d6	# (JIS=15956) CJK Unified Ideographs
0x8fd3	0x848b	# (JIS=15957) CJK Unified Ideographs
0x8fd4	0x8549	# (JIS=15958) CJK Unified Ideographs
0x8fd5	0x885d	# (JIS=15959) CJK Unified Ideographs
0x8fd6	0x88f3	# (JIS=15960) CJK Unified Ideographs
0x8fd7	0x8a1f	# (JIS=15961) CJK Unified Ideographs
0x8fd8	0x8a3c	# (JIS=15962) CJK Unified Ideographs
0x8fd9	0x8a54	# (JIS=15963) CJK Unified Ideographs
0x8fda	0x8a73	# (JIS=15964) CJK Unified Ideographs
0x8fdb	0x8c61	# (JIS=15965) CJK Unified Ideographs
0x8fdc	0x8cde	# (JIS=15966) CJK Unified Ideographs
0x8fdd	0x91a4	# (JIS=15967) CJK Unified Ideographs
0x8fde	0x9266	# (JIS=15968) CJK Unified Ideographs
0x8fdf	0x937e	# (JIS=15969) CJK Unified Ideographs
0x8fe0	0x9418	# (JIS=15970) CJK Unified Ideographs
0x8fe1	0x969c	# (JIS=15971) CJK Unified Ideographs
0x8fe2	0x9798	# (JIS=15972) CJK Unified Ideographs
0x8fe3	0x4e0a	# (JIS=15973) CJK Unified Ideographs
0x8fe4	0x4e08	# (JIS=15974) CJK Unified Ideographs
0x8fe5	0x4e1e	# (JIS=15975) CJK Unified Ideographs
0x8fe6	0x4e57	# (JIS=15976) CJK Unified Ideographs
0x8fe7	0x5197	# (JIS=15977) CJK Unified Ideographs
0x8fe8	0x5270	# (JIS=15978) CJK Unified Ideographs
0x8fe9	0x57ce	# (JIS=15979) CJK Unified Ideographs
0x8fea	0x5834	# (JIS=15980) CJK Unified Ideographs
0x8feb	0x58cc	# (JIS=15981) CJK Unified Ideographs
0x8fec	0x5b22	# (JIS=15982) CJK Unified Ideographs
0x8fed	0x5e38	# (JIS=15983) CJK Unified Ideographs
0x8fee	0x60c5	# (JIS=15984) CJK Unified Ideographs
0x8fef	0x64fe	# (JIS=15985) CJK Unified Ideographs
0x8ff0	0x6761	# (JIS=15986) CJK Unified Ideographs
0x8ff1	0x6756	# (JIS=15987) CJK Unified Ideographs
0x8ff2	0x6d44	# (JIS=15988) CJK Unified Ideographs
0x8ff3	0x72b6	# (JIS=15989) CJK Unified Ideographs
0x8ff4	0x7573	# (JIS=15990) CJK Unified Ideographs
0x8ff5	0x7a63	# (JIS=15991) CJK Unified Ideographs
0x8ff6	0x84b8	# (JIS=15992) CJK Unified Ideographs
0x8ff7	0x8b72	# (JIS=15993) CJK Unified Ideographs
0x8ff8	0x91b8	# (JIS=15994) CJK Unified Ideographs
0x8ff9	0x9320	# (JIS=15995) CJK Unified Ideographs
0x8ffa	0x5631	# (JIS=15996) CJK Unified Ideographs
0x8ffb	0x57f4	# (JIS=15997) CJK Unified Ideographs
0x8ffc	0x98fe	# (JIS=15998) CJK Unified Ideographs
0x9040	0x62ed	# (JIS=16161) CJK Unified Ideographs
0x9041	0x690d	# (JIS=16162) CJK Unified Ideographs
0x9042	0x6b96	# (JIS=16163) CJK Unified Ideographs
0x9043	0x71ed	# (JIS=16164) CJK Unified Ideographs
0x9044	0x7e54	# (JIS=16165) CJK Unified Ideographs
0x9045	0x8077	# (JIS=16166) CJK Unified Ideographs
0x9046	0x8272	# (JIS=16167) CJK Unified Ideographs
0x9047	0x89e6	# (JIS=16168) CJK Unified Ideographs
0x9048	0x98df	# (JIS=16169) CJK Unified Ideographs
0x9049	0x8755	# (JIS=16170) CJK Unified Ideographs
0x904a	0x8fb1	# (JIS=16171) CJK Unified Ideographs
0x904b	0x5c3b	# (JIS=16172) CJK Unified Ideographs
0x904c	0x4f38	# (JIS=16173) CJK Unified Ideographs
0x904d	0x4fe1	# (JIS=16174) CJK Unified Ideographs
0x904e	0x4fb5	# (JIS=16175) CJK Unified Ideographs
0x904f	0x5507	# (JIS=16176) CJK Unified Ideographs
0x9050	0x5a20	# (JIS=16177) CJK Unified Ideographs
0x9051	0x5bdd	# (JIS=16178) CJK Unified Ideographs
0x9052	0x5be9	# (JIS=16179) CJK Unified Ideographs
0x9053	0x5fc3	# (JIS=16180) CJK Unified Ideographs
0x9054	0x614e	# (JIS=16181) CJK Unified Ideographs
0x9055	0x632f	# (JIS=16182) CJK Unified Ideographs
0x9056	0x65b0	# (JIS=16183) CJK Unified Ideographs
0x9057	0x664b	# (JIS=16184) CJK Unified Ideographs
0x9058	0x68ee	# (JIS=16185) CJK Unified Ideographs
0x9059	0x699b	# (JIS=16186) CJK Unified Ideographs
0x905a	0x6d78	# (JIS=16187) CJK Unified Ideographs
0x905b	0x6df1	# (JIS=16188) CJK Unified Ideographs
0x905c	0x7533	# (JIS=16189) CJK Unified Ideographs
0x905d	0x75b9	# (JIS=16190) CJK Unified Ideographs
0x905e	0x771f	# (JIS=16191) CJK Unified Ideographs
0x905f	0x795e	# (JIS=16192) CJK Unified Ideographs
0x9060	0x79e6	# (JIS=16193) CJK Unified Ideographs
0x9061	0x7d33	# (JIS=16194) CJK Unified Ideographs
0x9062	0x81e3	# (JIS=16195) CJK Unified Ideographs
0x9063	0x82af	# (JIS=16196) CJK Unified Ideographs
0x9064	0x85aa	# (JIS=16197) CJK Unified Ideographs
0x9065	0x89aa	# (JIS=16198) CJK Unified Ideographs
0x9066	0x8a3a	# (JIS=16199) CJK Unified Ideographs
0x9067	0x8eab	# (JIS=16200) CJK Unified Ideographs
0x9068	0x8f9b	# (JIS=16201) CJK Unified Ideographs
0x9069	0x9032	# (JIS=16202) CJK Unified Ideographs
0x906a	0x91dd	# (JIS=16203) CJK Unified Ideographs
0x906b	0x9707	# (JIS=16204) CJK Unified Ideographs
0x906c	0x4eba	# (JIS=16205) CJK Unified Ideographs
0x906d	0x4ec1	# (JIS=16206) CJK Unified Ideographs
0x906e	0x5203	# (JIS=16207) CJK Unified Ideographs
0x906f	0x5875	# (JIS=16208) CJK Unified Ideographs
0x9070	0x58ec	# (JIS=16209) CJK Unified Ideographs
0x9071	0x5c0b	# (JIS=16210) CJK Unified Ideographs
0x9072	0x751a	# (JIS=16211) CJK Unified Ideographs
0x9073	0x5c3d	# (JIS=16212) CJK Unified Ideographs
0x9074	0x814e	# (JIS=16213) CJK Unified Ideographs
0x9075	0x8a0a	# (JIS=16214) CJK Unified Ideographs
0x9076	0x8fc5	# (JIS=16215) CJK Unified Ideographs
0x9077	0x9663	# (JIS=16216) CJK Unified Ideographs
0x9078	0x976d	# (JIS=16217) CJK Unified Ideographs
0x9079	0x7b25	# (JIS=16218) CJK Unified Ideographs
0x907a	0x8acf	# (JIS=16219) CJK Unified Ideographs
0x907b	0x9808	# (JIS=16220) CJK Unified Ideographs
0x907c	0x9162	# (JIS=16221) CJK Unified Ideographs
0x907d	0x56f3	# (JIS=16222) CJK Unified Ideographs
0x907e	0x53a8	# (JIS=16223) CJK Unified Ideographs
0x9080	0x9017	# (JIS=16224) CJK Unified Ideographs
0x9081	0x5439	# (JIS=16225) CJK Unified Ideographs
0x9082	0x5782	# (JIS=16226) CJK Unified Ideographs
0x9083	0x5e25	# (JIS=16227) CJK Unified Ideographs
0x9084	0x63a8	# (JIS=16228) CJK Unified Ideographs
0x9085	0x6c34	# (JIS=16229) CJK Unified Ideographs
0x9086	0x708a	# (JIS=16230) CJK Unified Ideographs
0x9087	0x7761	# (JIS=16231) CJK Unified Ideographs
0x9088	0x7c8b	# (JIS=16232) CJK Unified Ideographs
0x9089	0x7fe0	# (JIS=16233) CJK Unified Ideographs
0x908a	0x8870	# (JIS=16234) CJK Unified Ideographs
0x908b	0x9042	# (JIS=16235) CJK Unified Ideographs
0x908c	0x9154	# (JIS=16236) CJK Unified Ideographs
0x908d	0x9310	# (JIS=16237) CJK Unified Ideographs
0x908e	0x9318	# (JIS=16238) CJK Unified Ideographs
0x908f	0x968f	# (JIS=16239) CJK Unified Ideographs
0x9090	0x745e	# (JIS=16240) CJK Unified Ideographs
0x9091	0x9ac4	# (JIS=16241) CJK Unified Ideographs
0x9092	0x5d07	# (JIS=16242) CJK Unified Ideographs
0x9093	0x5d69	# (JIS=16243) CJK Unified Ideographs
0x9094	0x6570	# (JIS=16244) CJK Unified Ideographs
0x9095	0x67a2	# (JIS=16245) CJK Unified Ideographs
0x9096	0x8da8	# (JIS=16246) CJK Unified Ideographs
0x9097	0x96db	# (JIS=16247) CJK Unified Ideographs
0x9098	0x636e	# (JIS=16248) CJK Unified Ideographs
0x9099	0x6749	# (JIS=16249) CJK Unified Ideographs
0x909a	0x6919	# (JIS=16250) CJK Unified Ideographs
0x909b	0x83c5	# (JIS=16251) CJK Unified Ideographs
0x909c	0x9817	# (JIS=16252) CJK Unified Ideographs
0x909d	0x96c0	# (JIS=16253) CJK Unified Ideographs
0x909e	0x88fe	# (JIS=16254) CJK Unified Ideographs
0x909f	0x6f84	# (JIS=16417) CJK Unified Ideographs
0x90a0	0x647a	# (JIS=16418) CJK Unified Ideographs
0x90a1	0x5bf8	# (JIS=16419) CJK Unified Ideographs
0x90a2	0x4e16	# (JIS=16420) CJK Unified Ideographs
0x90a3	0x702c	# (JIS=16421) CJK Unified Ideographs
0x90a4	0x755d	# (JIS=16422) CJK Unified Ideographs
0x90a5	0x662f	# (JIS=16423) CJK Unified Ideographs
0x90a6	0x51c4	# (JIS=16424) CJK Unified Ideographs
0x90a7	0x5236	# (JIS=16425) CJK Unified Ideographs
0x90a8	0x52e2	# (JIS=16426) CJK Unified Ideographs
0x90a9	0x59d3	# (JIS=16427) CJK Unified Ideographs
0x90aa	0x5f81	# (JIS=16428) CJK Unified Ideographs
0x90ab	0x6027	# (JIS=16429) CJK Unified Ideographs
0x90ac	0x6210	# (JIS=16430) CJK Unified Ideographs
0x90ad	0x653f	# (JIS=16431) CJK Unified Ideographs
0x90ae	0x6574	# (JIS=16432) CJK Unified Ideographs
0x90af	0x661f	# (JIS=16433) CJK Unified Ideographs
0x90b0	0x6674	# (JIS=16434) CJK Unified Ideographs
0x90b1	0x68f2	# (JIS=16435) CJK Unified Ideographs
0x90b2	0x6816	# (JIS=16436) CJK Unified Ideographs
0x90b3	0x6b63	# (JIS=16437) CJK Unified Ideographs
0x90b4	0x6e05	# (JIS=16438) CJK Unified Ideographs
0x90b5	0x7272	# (JIS=16439) CJK Unified Ideographs
0x90b6	0x751f	# (JIS=16440) CJK Unified Ideographs
0x90b7	0x76db	# (JIS=16441) CJK Unified Ideographs
0x90b8	0x7cbe	# (JIS=16442) CJK Unified Ideographs
0x90b9	0x8056	# (JIS=16443) CJK Unified Ideographs
0x90ba	0x58f0	# (JIS=16444) CJK Unified Ideographs
0x90bb	0x88fd	# (JIS=16445) CJK Unified Ideographs
0x90bc	0x897f	# (JIS=16446) CJK Unified Ideographs
0x90bd	0x8aa0	# (JIS=16447) CJK Unified Ideographs
0x90be	0x8a93	# (JIS=16448) CJK Unified Ideographs
0x90bf	0x8acb	# (JIS=16449) CJK Unified Ideographs
0x90c0	0x901d	# (JIS=16450) CJK Unified Ideographs
0x90c1	0x9192	# (JIS=16451) CJK Unified Ideographs
0x90c2	0x9752	# (JIS=16452) CJK Unified Ideographs
0x90c3	0x9759	# (JIS=16453) CJK Unified Ideographs
0x90c4	0x6589	# (JIS=16454) CJK Unified Ideographs
0x90c5	0x7a0e	# (JIS=16455) CJK Unified Ideographs
0x90c6	0x8106	# (JIS=16456) CJK Unified Ideographs
0x90c7	0x96bb	# (JIS=16457) CJK Unified Ideographs
0x90c8	0x5e2d	# (JIS=16458) CJK Unified Ideographs
0x90c9	0x60dc	# (JIS=16459) CJK Unified Ideographs
0x90ca	0x621a	# (JIS=16460) CJK Unified Ideographs
0x90cb	0x65a5	# (JIS=16461) CJK Unified Ideographs
0x90cc	0x6614	# (JIS=16462) CJK Unified Ideographs
0x90cd	0x6790	# (JIS=16463) CJK Unified Ideographs
0x90ce	0x77f3	# (JIS=16464) CJK Unified Ideographs
0x90cf	0x7a4d	# (JIS=16465) CJK Unified Ideographs
0x90d0	0x7c4d	# (JIS=16466) CJK Unified Ideographs
0x90d1	0x7e3e	# (JIS=16467) CJK Unified Ideographs
0x90d2	0x810a	# (JIS=16468) CJK Unified Ideographs
0x90d3	0x8cac	# (JIS=16469) CJK Unified Ideographs
0x90d4	0x8d64	# (JIS=16470) CJK Unified Ideographs
0x90d5	0x8de1	# (JIS=16471) CJK Unified Ideographs
0x90d6	0x8e5f	# (JIS=16472) CJK Unified Ideographs
0x90d7	0x78a9	# (JIS=16473) CJK Unified Ideographs
0x90d8	0x5207	# (JIS=16474) CJK Unified Ideographs
0x90d9	0x62d9	# (JIS=16475) CJK Unified Ideographs
0x90da	0x63a5	# (JIS=16476) CJK Unified Ideographs
0x90db	0x6442	# (JIS=16477) CJK Unified Ideographs
0x90dc	0x6298	# (JIS=16478) CJK Unified Ideographs
0x90dd	0x8a2d	# (JIS=16479) CJK Unified Ideographs
0x90de	0x7a83	# (JIS=16480) CJK Unified Ideographs
0x90df	0x7bc0	# (JIS=16481) CJK Unified Ideographs
0x90e0	0x8aac	# (JIS=16482) CJK Unified Ideographs
0x90e1	0x96ea	# (JIS=16483) CJK Unified Ideographs
0x90e2	0x7d76	# (JIS=16484) CJK Unified Ideographs
0x90e3	0x820c	# (JIS=16485) CJK Unified Ideographs
0x90e4	0x8749	# (JIS=16486) CJK Unified Ideographs
0x90e5	0x4ed9	# (JIS=16487) CJK Unified Ideographs
0x90e6	0x5148	# (JIS=16488) CJK Unified Ideographs
0x90e7	0x5343	# (JIS=16489) CJK Unified Ideographs
0x90e8	0x5360	# (JIS=16490) CJK Unified Ideographs
0x90e9	0x5ba3	# (JIS=16491) CJK Unified Ideographs
0x90ea	0x5c02	# (JIS=16492) CJK Unified Ideographs
0x90eb	0x5c16	# (JIS=16493) CJK Unified Ideographs
0x90ec	0x5ddd	# (JIS=16494) CJK Unified Ideographs
0x90ed	0x6226	# (JIS=16495) CJK Unified Ideographs
0x90ee	0x6247	# (JIS=16496) CJK Unified Ideographs
0x90ef	0x64b0	# (JIS=16497) CJK Unified Ideographs
0x90f0	0x6813	# (JIS=16498) CJK Unified Ideographs
0x90f1	0x6834	# (JIS=16499) CJK Unified Ideographs
0x90f2	0x6cc9	# (JIS=16500) CJK Unified Ideographs
0x90f3	0x6d45	# (JIS=16501) CJK Unified Ideographs
0x90f4	0x6d17	# (JIS=16502) CJK Unified Ideographs
0x90f5	0x67d3	# (JIS=16503) CJK Unified Ideographs
0x90f6	0x6f5c	# (JIS=16504) CJK Unified Ideographs
0x90f7	0x714e	# (JIS=16505) CJK Unified Ideographs
0x90f8	0x717d	# (JIS=16506) CJK Unified Ideographs
0x90f9	0x65cb	# (JIS=16507) CJK Unified Ideographs
0x90fa	0x7a7f	# (JIS=16508) CJK Unified Ideographs
0x90fb	0x7bad	# (JIS=16509) CJK Unified Ideographs
0x90fc	0x7dda	# (JIS=16510) CJK Unified Ideographs
0x9140	0x7e4a	# (JIS=16673) CJK Unified Ideographs
0x9141	0x7fa8	# (JIS=16674) CJK Unified Ideographs
0x9142	0x817a	# (JIS=16675) CJK Unified Ideographs
0x9143	0x821b	# (JIS=16676) CJK Unified Ideographs
0x9144	0x8239	# (JIS=16677) CJK Unified Ideographs
0x9145	0x85a6	# (JIS=16678) CJK Unified Ideographs
0x9146	0x8a6e	# (JIS=16679) CJK Unified Ideographs
0x9147	0x8cce	# (JIS=16680) CJK Unified Ideographs
0x9148	0x8df5	# (JIS=16681) CJK Unified Ideographs
0x9149	0x9078	# (JIS=16682) CJK Unified Ideographs
0x914a	0x9077	# (JIS=16683) CJK Unified Ideographs
0x914b	0x92ad	# (JIS=16684) CJK Unified Ideographs
0x914c	0x9291	# (JIS=16685) CJK Unified Ideographs
0x914d	0x9583	# (JIS=16686) CJK Unified Ideographs
0x914e	0x9bae	# (JIS=16687) CJK Unified Ideographs
0x914f	0x524d	# (JIS=16688) CJK Unified Ideographs
0x9150	0x5584	# (JIS=16689) CJK Unified Ideographs
0x9151	0x6f38	# (JIS=16690) CJK Unified Ideographs
0x9152	0x7136	# (JIS=16691) CJK Unified Ideographs
0x9153	0x5168	# (JIS=16692) CJK Unified Ideographs
0x9154	0x7985	# (JIS=16693) CJK Unified Ideographs
0x9155	0x7e55	# (JIS=16694) CJK Unified Ideographs
0x9156	0x81b3	# (JIS=16695) CJK Unified Ideographs
0x9157	0x7cce	# (JIS=16696) CJK Unified Ideographs
0x9158	0x564c	# (JIS=16697) CJK Unified Ideographs
0x9159	0x5851	# (JIS=16698) CJK Unified Ideographs
0x915a	0x5ca8	# (JIS=16699) CJK Unified Ideographs
0x915b	0x63aa	# (JIS=16700) CJK Unified Ideographs
0x915c	0x66fe	# (JIS=16701) CJK Unified Ideographs
0x915d	0x66fd	# (JIS=16702) CJK Unified Ideographs
0x915e	0x695a	# (JIS=16703) CJK Unified Ideographs
0x915f	0x72d9	# (JIS=16704) CJK Unified Ideographs
0x9160	0x758f	# (JIS=16705) CJK Unified Ideographs
0x9161	0x758e	# (JIS=16706) CJK Unified Ideographs
0x9162	0x790e	# (JIS=16707) CJK Unified Ideographs
0x9163	0x7956	# (JIS=16708) CJK Unified Ideographs
0x9164	0x79df	# (JIS=16709) CJK Unified Ideographs
0x9165	0x7c97	# (JIS=16710) CJK Unified Ideographs
0x9166	0x7d20	# (JIS=16711) CJK Unified Ideographs
0x9167	0x7d44	# (JIS=16712) CJK Unified Ideographs
0x9168	0x8607	# (JIS=16713) CJK Unified Ideographs
0x9169	0x8a34	# (JIS=16714) CJK Unified Ideographs
0x916a	0x963b	# (JIS=16715) CJK Unified Ideographs
0x916b	0x9061	# (JIS=16716) CJK Unified Ideographs
0x916c	0x9f20	# (JIS=16717) CJK Unified Ideographs
0x916d	0x50e7	# (JIS=16718) CJK Unified Ideographs
0x916e	0x5275	# (JIS=16719) CJK Unified Ideographs
0x916f	0x53cc	# (JIS=16720) CJK Unified Ideographs
0x9170	0x53e2	# (JIS=16721) CJK Unified Ideographs
0x9171	0x5009	# (JIS=16722) CJK Unified Ideographs
0x9172	0x55aa	# (JIS=16723) CJK Unified Ideographs
0x9173	0x58ee	# (JIS=16724) CJK Unified Ideographs
0x9174	0x594f	# (JIS=16725) CJK Unified Ideographs
0x9175	0x723d	# (JIS=16726) CJK Unified Ideographs
0x9176	0x5b8b	# (JIS=16727) CJK Unified Ideographs
0x9177	0x5c64	# (JIS=16728) CJK Unified Ideographs
0x9178	0x531d	# (JIS=16729) CJK Unified Ideographs
0x9179	0x60e3	# (JIS=16730) CJK Unified Ideographs
0x917a	0x60f3	# (JIS=16731) CJK Unified Ideographs
0x917b	0x635c	# (JIS=16732) CJK Unified Ideographs
0x917c	0x6383	# (JIS=16733) CJK Unified Ideographs
0x917d	0x633f	# (JIS=16734) CJK Unified Ideographs
0x917e	0x63bb	# (JIS=16735) CJK Unified Ideographs
0x9180	0x64cd	# (JIS=16736) CJK Unified Ideographs
0x9181	0x65e9	# (JIS=16737) CJK Unified Ideographs
0x9182	0x66f9	# (JIS=16738) CJK Unified Ideographs
0x9183	0x5de3	# (JIS=16739) CJK Unified Ideographs
0x9184	0x69cd	# (JIS=16740) CJK Unified Ideographs
0x9185	0x69fd	# (JIS=16741) CJK Unified Ideographs
0x9186	0x6f15	# (JIS=16742) CJK Unified Ideographs
0x9187	0x71e5	# (JIS=16743) CJK Unified Ideographs
0x9188	0x4e89	# (JIS=16744) CJK Unified Ideographs
0x9189	0x75e9	# (JIS=16745) CJK Unified Ideographs
0x918a	0x76f8	# (JIS=16746) CJK Unified Ideographs
0x918b	0x7a93	# (JIS=16747) CJK Unified Ideographs
0x918c	0x7cdf	# (JIS=16748) CJK Unified Ideographs
0x918d	0x7dcf	# (JIS=16749) CJK Unified Ideographs
0x918e	0x7d9c	# (JIS=16750) CJK Unified Ideographs
0x918f	0x8061	# (JIS=16751) CJK Unified Ideographs
0x9190	0x8349	# (JIS=16752) CJK Unified Ideographs
0x9191	0x8358	# (JIS=16753) CJK Unified Ideographs
0x9192	0x846c	# (JIS=16754) CJK Unified Ideographs
0x9193	0x84bc	# (JIS=16755) CJK Unified Ideographs
0x9194	0x85fb	# (JIS=16756) CJK Unified Ideographs
0x9195	0x88c5	# (JIS=16757) CJK Unified Ideographs
0x9196	0x8d70	# (JIS=16758) CJK Unified Ideographs
0x9197	0x9001	# (JIS=16759) CJK Unified Ideographs
0x9198	0x906d	# (JIS=16760) CJK Unified Ideographs
0x9199	0x9397	# (JIS=16761) CJK Unified Ideographs
0x919a	0x971c	# (JIS=16762) CJK Unified Ideographs
0x919b	0x9a12	# (JIS=16763) CJK Unified Ideographs
0x919c	0x50cf	# (JIS=16764) CJK Unified Ideographs
0x919d	0x5897	# (JIS=16765) CJK Unified Ideographs
0x919e	0x618e	# (JIS=16766) CJK Unified Ideographs
0x919f	0x81d3	# (JIS=16929) CJK Unified Ideographs
0x91a0	0x8535	# (JIS=16930) CJK Unified Ideographs
0x91a1	0x8d08	# (JIS=16931) CJK Unified Ideographs
0x91a2	0x9020	# (JIS=16932) CJK Unified Ideographs
0x91a3	0x4fc3	# (JIS=16933) CJK Unified Ideographs
0x91a4	0x5074	# (JIS=16934) CJK Unified Ideographs
0x91a5	0x5247	# (JIS=16935) CJK Unified Ideographs
0x91a6	0x5373	# (JIS=16936) CJK Unified Ideographs
0x91a7	0x606f	# (JIS=16937) CJK Unified Ideographs
0x91a8	0x6349	# (JIS=16938) CJK Unified Ideographs
0x91a9	0x675f	# (JIS=16939) CJK Unified Ideographs
0x91aa	0x6e2c	# (JIS=16940) CJK Unified Ideographs
0x91ab	0x8db3	# (JIS=16941) CJK Unified Ideographs
0x91ac	0x901f	# (JIS=16942) CJK Unified Ideographs
0x91ad	0x4fd7	# (JIS=16943) CJK Unified Ideographs
0x91ae	0x5c5e	# (JIS=16944) CJK Unified Ideographs
0x91af	0x8cca	# (JIS=16945) CJK Unified Ideographs
0x91b0	0x65cf	# (JIS=16946) CJK Unified Ideographs
0x91b1	0x7d9a	# (JIS=16947) CJK Unified Ideographs
0x91b2	0x5352	# (JIS=16948) CJK Unified Ideographs
0x91b3	0x8896	# (JIS=16949) CJK Unified Ideographs
0x91b4	0x5176	# (JIS=16950) CJK Unified Ideographs
0x91b5	0x63c3	# (JIS=16951) CJK Unified Ideographs
0x91b6	0x5b58	# (JIS=16952) CJK Unified Ideographs
0x91b7	0x5b6b	# (JIS=16953) CJK Unified Ideographs
0x91b8	0x5c0a	# (JIS=16954) CJK Unified Ideographs
0x91b9	0x640d	# (JIS=16955) CJK Unified Ideographs
0x91ba	0x6751	# (JIS=16956) CJK Unified Ideographs
0x91bb	0x905c	# (JIS=16957) CJK Unified Ideographs
0x91bc	0x4ed6	# (JIS=16958) CJK Unified Ideographs
0x91bd	0x591a	# (JIS=16959) CJK Unified Ideographs
0x91be	0x592a	# (JIS=16960) CJK Unified Ideographs
0x91bf	0x6c70	# (JIS=16961) CJK Unified Ideographs
0x91c0	0x8a51	# (JIS=16962) CJK Unified Ideographs
0x91c1	0x553e	# (JIS=16963) CJK Unified Ideographs
0x91c2	0x5815	# (JIS=16964) CJK Unified Ideographs
0x91c3	0x59a5	# (JIS=16965) CJK Unified Ideographs
0x91c4	0x60f0	# (JIS=16966) CJK Unified Ideographs
0x91c5	0x6253	# (JIS=16967) CJK Unified Ideographs
0x91c6	0x67c1	# (JIS=16968) CJK Unified Ideographs
0x91c7	0x8235	# (JIS=16969) CJK Unified Ideographs
0x91c8	0x6955	# (JIS=16970) CJK Unified Ideographs
0x91c9	0x9640	# (JIS=16971) CJK Unified Ideographs
0x91ca	0x99c4	# (JIS=16972) CJK Unified Ideographs
0x91cb	0x9a28	# (JIS=16973) CJK Unified Ideographs
0x91cc	0x4f53	# (JIS=16974) CJK Unified Ideographs
0x91cd	0x5806	# (JIS=16975) CJK Unified Ideographs
0x91ce	0x5bfe	# (JIS=16976) CJK Unified Ideographs
0x91cf	0x8010	# (JIS=16977) CJK Unified Ideographs
0x91d0	0x5cb1	# (JIS=16978) CJK Unified Ideographs
0x91d1	0x5e2f	# (JIS=16979) CJK Unified Ideographs
0x91d2	0x5f85	# (JIS=16980) CJK Unified Ideographs
0x91d3	0x6020	# (JIS=16981) CJK Unified Ideographs
0x91d4	0x614b	# (JIS=16982) CJK Unified Ideographs
0x91d5	0x6234	# (JIS=16983) CJK Unified Ideographs
0x91d6	0x66ff	# (JIS=16984) CJK Unified Ideographs
0x91d7	0x6cf0	# (JIS=16985) CJK Unified Ideographs
0x91d8	0x6ede	# (JIS=16986) CJK Unified Ideographs
